,Ruby (Manik)
258,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp101560-1-050822.jpg
259,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp101560-2-050822.jpg
260,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp101560-3-050822.jpg
261,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-1-190405_1.jpg
262,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-2-190405_1.jpg
263,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-3-190405_1.jpg
264,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
265,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
266,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
267,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp108932-1-020123.jpg
268,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp108932-2-020123.jpg
269,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp108932-3-020123.jpg
270,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-1-190405_1.jpg
271,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-2-190405_1.jpg
272,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-3-190405_1.jpg
273,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-4-190405_1.jpg
274,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-5-190405_1.jpg
275,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-6-190405_1.jpg
276,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-7-190405_1.jpg
277,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-8-190405_1.jpg
278,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-1-190405_1.jpg
279,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-2-190405_1.jpg
280,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-3-190405_1.jpg
281,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-4-190405_1.jpg
282,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-INDIA-5-190405_1.jpg
283,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
284,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
285,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
286,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
287,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-1-190405_1.jpg
288,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-OLDBURMA-2-190405_1.jpg
289,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp46158-1-130521.jpg
290,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp46158-2-130521.jpg
291,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp46158-3-130521.jpg
292,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp69615-1-130521.jpg
293,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp69615-2-130521.jpg
294,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp69615-3-130521.jpg
295,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-1-190405_1.jpg
296,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-2-190405_1.jpg
297,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-3-190405_1.jpg
298,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-4-190405_1.jpg
299,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-5-190405_1.jpg
300,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
301,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp128510-1-60923.jpg
302,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp128510-2-60923.jpg
303,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp128510-3-60923.jpg
304,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55628-1-130521.jpg
305,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55628-2-130521.jpg
306,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp55628-3-130521.jpg
307,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
308,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
309,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-1-190405_1.jpg
310,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-2-190405_1.jpg
311,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-3-190405_1.jpg
312,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-4-190405_1.jpg
313,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-5-190405_1.jpg
314,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-6-190405_1.jpg
315,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-7-190405_1.jpg
316,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-8-190405_1.jpg
317,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-1-190405_1.jpg
318,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-2-190405_1.jpg
319,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-3-190405_1.jpg
320,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104512-1-220922.jpg
321,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104512-2-220922.jpg
322,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp104512-3-220922.jpg
323,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77150-1-210622.jpg
324,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77150-2-210622.jpg
325,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77150-3-210622.jpg
326,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39951-1-140923.jpg
327,https://imgcdn1.gempundit.com/media/catalog/product/3/9/39951-IGI-Certified-190430.jpg
328,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39951-2-140923.jpg
329,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp39951-3-140923.jpg
330,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp120522-1-160623.jpg
331,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp120522-2-160623.jpg
332,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp120522-3-160623.jpg
333,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-1_1.jpg
334,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-2_1.jpg
335,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-3_1.jpg
336,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-6_1.jpg
337,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-5_1.jpg
338,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-4_1.jpg
339,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-1-190405_1.jpg
340,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-2-190405_1.jpg
341,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-3-190405_1.jpg
342,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-4-190405_1.jpg
343,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-5-190405_1.jpg
344,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
345,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
346,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
347,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
348,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp106312-1-201022.jpg
349,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp106312-2-201022.jpg
350,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp106312-3-201022.jpg
351,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91617-1-101221.jpg
352,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91617-2-101221.jpg
353,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91617-3-101221.jpg
354,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-1_1.jpg
355,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-2_1.jpg
356,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-3_1.jpg
357,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-6_1.jpg
358,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-5_1.jpg
359,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-slux-india-4_1.jpg
360,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-1-190405_1.jpg
361,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-2-190405_1.jpg
362,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-3-190405_1.jpg
363,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-4-190405_1.jpg
364,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-5-190405_1.jpg
365,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-6-190405_1.jpg
366,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp62408-1-130521.jpg
367,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp62408-2-130521.jpg
368,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp62408-3-130521.jpg
369,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-1-190405_1.jpg
370,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-2-190405_1.jpg
371,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-3-190405_1.jpg
372,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-4-190405_1.jpg
373,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-5-190405_1.jpg
374,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-6-190405_1.jpg
375,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-7-190405_1.jpg
376,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-8-190405_1.jpg
377,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp96770-1-150922.jpg
378,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp96770-bellorophon-150922.jpg
379,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-2-190405_1.jpg
380,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-BASIC-OLDBURMA-1-190405_1.jpg
381,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132399-1-41223.jpg
382,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132399-2-41223.jpg
383,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132399-3-41223.jpg
384,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-1-190405_1.jpg
385,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-OLDBURMA-2-190405_1.jpg
386,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
387,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
388,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
389,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-1-190405_1.jpg
390,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-2-190405_1.jpg
391,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-3-190405_1.jpg
392,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-4-190405_1.jpg
393,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-5-190405_1.jpg
394,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp101428-1-040822.jpg
395,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp101428-2-040822.jpg
396,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp101428-3-040822.jpg
397,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-1-190405_1.jpg
398,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-2-190405_1.jpg
399,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-3-190405_1.jpg
400,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-4-190405_1.jpg
401,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-5-190405_1.jpg
402,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77176-1-240622.jpg
403,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77176-2-240622.jpg
404,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp77176-3-240622.jpg
405,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp101532-1-030822.jpg
406,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp101532-2-030822.jpg
407,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp101532-3-030822.jpg
408,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-1-190405_1.jpg
409,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-2-190405_1.jpg
410,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-3-190405_1.jpg
411,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-4-190405_1.jpg
412,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-5-190405_1.jpg
413,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
414,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
415,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
416,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
417,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103320-1-090922.jpg
418,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp103320-2-090922.jpg
419,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91859-1-281221.jpg
420,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91859-2-281221.jpg
421,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91859-3-281221.jpg
422,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-1-190405_1.jpg
423,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-2-190405_1.jpg
424,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-3-190405_1.jpg
425,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-1-190405_1.jpg
426,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-2-190405_1.jpg
427,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-3-190405_1.jpg
428,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-4-190405_1.jpg
429,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-AFRICAN-5-190405_1.jpg
430,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp101477-1-040822.jpg
431,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp101477-2-040822.jpg
432,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp101477-3-040822.jpg
433,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp52920-1-140923.jpg
434,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp52920-2-140923.jpg
435,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp52920-3-140923.jpg
436,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91815-1-281221.jpg
437,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91815-2-281221.jpg
438,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp91815-3-281221.jpg
439,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-1-190405_1.jpg
440,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-2-190405_1.jpg
441,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-3-190405_1.jpg
442,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-4-190405_1.jpg
443,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-5-190405_1.jpg
444,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-6-190405_1.jpg
445,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-7-190405_1.jpg
446,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-MOZAM-PREM-8-190405_1.jpg
447,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132214-1-301123.jpg
448,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132214-2-301123.jpg
449,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp132214-3-301123.jpg
450,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-1-190405_1.jpg
451,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-2-190405_1.jpg
452,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-ECO-NEWBURMA-3-190405_1.jpg
453,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
454,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
455,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
456,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-1_1_1.jpg
457,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-2_1_1.jpg
458,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-8_1_1.jpg
459,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-7_1_1.jpg
460,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-4_1_1.jpg
461,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-3_1_1.jpg
462,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-5_1_1.jpg
463,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-6_1_1.jpg
464,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-1-190405_1.jpg
465,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-2-190405_1.jpg
466,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-3-190405_1.jpg
467,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-4-190405_1.jpg
468,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-AFRICAN-PREMIUM-5-190405_1.jpg
469,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp121778-1-291223.jpg
470,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp121778-2-220623.jpg
471,https://imgcdn1.gempundit.com/media/catalog/product/g/p/gp121778-3-220623.jpg
472,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-CLARITY-OLDBURMA-1-190405_1.jpg
473,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-1-190405_1.jpg
474,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-2-190405_1.jpg
475,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-LUX-NEWBURMA-3-190405_1.jpg
476,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-1_1_1.jpg
477,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-2_1_1.jpg
478,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-8_1_1.jpg
479,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-7_1_1.jpg
480,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-4_1_1.jpg
481,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-3_1_1.jpg
482,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-5_1_1.jpg
483,https://imgcdn1.gempundit.com/media/catalog/product/g/e/gem-ruby-prem-india-6_1_1.jpg
484,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp46178-1-130521.jpg
485,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp46178-2-130521.jpg
486,https://imgcdn1.gempundit.com/media/catalog/product/g/p1/gp46178-3-130521.jpg
487,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-COLOUR-OLDBURMA-1-190405_1.jpg
488,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-1-190405_1.jpg
489,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-2-190405_1.jpg
490,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-3-190405_1.jpg
491,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-4-190405_1.jpg
492,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-5-190405_1.jpg
493,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-SPREM-NEWBURMA-6-190405_1.jpg
494,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-1-190405_1.jpg
495,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-2-190405_1.jpg
496,https://imgcdn1.gempundit.com/media/catalog/product/g/e/GEM-RUBY-PREM-NEWBURMA-3-190405_1.jpg
